1,8,369.00,514.00,79.00,-35.00,1,-1,-1,-1
1,52,237.00,138.00,48.00,147.00,1,-1,-1,-1
1,71,813.00,134.00,-174.00,181.00,1,-1,-1,-1
1,72,1728.00,461.00,-1089.00,18.00,1,-1,-1,-1
1,74,283.00,125.00,56.00,169.00,1,-1,-1,-1
1,79,291.00,340.00,63.00,139.00,1,-1,-1,-1
1,83,15.00,142.00,69.00,208.00,1,-1,-1,-1
1,87,480.00,327.00,64.00,152.00,1,-1,-1,-1
1,189,1860.00,263.00,-1221.00,194.00,1,-1,-1,-1
1,201,1721.00,217.00,-1082.00,168.00,1,-1,-1,-1
1,220,859.00,233.00,-220.00,193.00,1,-1,-1,-1
1,221,934.00,230.00,-295.00,187.00,1,-1,-1,-1
1,254,376.00,98.00,58.00,179.00,1,-1,-1,-1
1,256,1646.00,672.00,-1007.00,-193.00,1,-1,-1,-1
1,259,1113.00,535.00,-474.00,-56.00,1,-1,-1,-1
1,288,584.00,532.00,55.00,-53.00,1,-1,-1,-1
1,291,339.00,72.00,53.00,162.00,1,-1,-1,-1
1,292,512.00,246.00,60.00,180.00,1,-1,-1,-1
2,83,12.00,135.00,69.00,208.00,1,-1,-1,-1
3,83,11.00,132.00,69.00,208.00,1,-1,-1,-1
3,300,128.00,147.00,63.00,191.00,1,-1,-1,-1
4,83,12.00,129.00,72.00,218.00,1,-1,-1,-1
4,300,130.00,143.00,65.00,195.00,1,-1,-1,-1
5,83,21.00,132.00,70.00,211.00,1,-1,-1,-1
5,300,142.00,153.00,62.00,186.00,1,-1,-1,-1
6,83,27.00,131.00,72.00,219.00,1,-1,-1,-1
6,300,146.00,156.00,61.00,183.00,1,-1,-1,-1
7,83,29.00,130.00,73.00,222.00,1,-1,-1,-1
7,300,156.00,158.00,60.00,181.00,1,-1,-1,-1
8,83,31.00,126.00,77.00,234.00,1,-1,-1,-1
8,300,156.00,145.00,66.00,200.00,1,-1,-1,-1
9,83,42.00,125.00,79.00,238.00,1,-1,-1,-1
9,300,167.00,153.00,62.00,189.00,1,-1,-1,-1
10,83,47.00,125.00,79.00,240.00,1,-1,-1,-1
10,300,170.00,155.00,64.00,193.00,1,-1,-1,-1
11,83,48.00,125.00,80.00,240.00,1,-1,-1,-1
11,300,180.00,156.00,64.00,194.00,1,-1,-1,-1
12,83,59.00,126.00,80.00,240.00,1,-1,-1,-1
12,300,182.00,142.00,70.00,214.00,1,-1,-1,-1
13,83,64.00,126.00,79.00,240.00,1,-1,-1,-1
13,300,192.00,149.00,70.00,211.00,1,-1,-1,-1
14,83,76.00,126.00,79.00,240.00,1,-1,-1,-1
14,254,188.00,92.00,90.00,273.00,1,-1,-1,-1
14,300,205.00,154.00,66.00,201.00,1,-1,-1,-1
15,83,80.00,126.00,79.00,240.00,1,-1,-1,-1
15,254,176.00,92.00,92.00,279.00,1,-1,-1,-1
15,291,187.00,189.00,26.00,79.00,1,-1,-1,-1
15,300,210.00,137.00,74.00,227.00,1,-1,-1,-1
16,83,85.00,121.00,83.00,252.00,1,-1,-1,-1
16,291,178.00,196.00,25.00,74.00,1,-1,-1,-1
16,300,221.00,147.00,71.00,216.00,1,-1,-1,-1
17,83,87.00,120.00,85.00,255.00,1,-1,-1,-1
17,300,225.00,151.00,70.00,212.00,1,-1,-1,-1
18,83,92.00,113.00,89.00,269.00,1,-1,-1,-1
18,300,227.00,150.00,72.00,220.00,1,-1,-1,-1
19,83,94.00,110.00,90.00,274.00,1,-1,-1,-1
19,300,227.00,136.00,77.00,233.00,1,-1,-1,-1
20,83,82.00,109.00,91.00,276.00,1,-1,-1,-1
20,300,227.00,125.00,82.00,250.00,1,-1,-1,-1
21,83,81.00,101.00,96.00,290.00,1,-1,-1,-1
21,300,227.00,121.00,84.00,256.00,1,-1,-1,-1
22,83,81.00,99.00,97.00,294.00,1,-1,-1,-1
22,300,225.00,114.00,89.00,269.00,1,-1,-1,-1
23,83,80.00,98.00,98.00,296.00,1,-1,-1,-1
23,300,224.00,111.00,91.00,275.00,1,-1,-1,-1
24,83,77.00,105.00,94.00,284.00,1,-1,-1,-1
24,300,235.00,110.00,92.00,277.00,1,-1,-1,-1
25,83,72.00,95.00,106.00,321.00,1,-1,-1,-1
25,300,238.00,102.00,96.00,290.00,1,-1,-1,-1
26,83,70.00,91.00,110.00,335.00,1,-1,-1,-1
26,300,239.00,99.00,97.00,295.00,1,-1,-1,-1
27,83,66.00,100.00,108.00,325.00,1,-1,-1,-1
27,300,236.00,102.00,103.00,311.00,1,-1,-1,-1
28,83,68.00,93.00,111.00,336.00,1,-1,-1,-1
28,300,235.00,104.00,105.00,316.00,1,-1,-1,-1
29,83,56.00,79.00,117.00,356.00,1,-1,-1,-1
29,300,241.00,83.00,116.00,349.00,1,-1,-1,-1
30,83,53.00,61.00,126.00,379.00,1,-1,-1,-1
30,300,248.00,87.00,114.00,345.00,1,-1,-1,-1
31,83,52.00,54.00,129.00,388.00,1,-1,-1,-1
31,300,250.00,88.00,114.00,344.00,1,-1,-1,-1
32,83,52.00,68.00,130.00,392.00,1,-1,-1,-1
32,300,247.00,77.00,118.00,359.00,1,-1,-1,-1
33,83,65.00,70.00,125.00,376.00,1,-1,-1,-1
33,300,261.00,73.00,120.00,365.00,1,-1,-1,-1
34,83,74.00,75.00,128.00,386.00,1,-1,-1,-1
34,300,269.00,83.00,116.00,351.00,1,-1,-1,-1
35,83,77.00,76.00,130.00,391.00,1,-1,-1,-1
35,300,282.00,79.00,125.00,378.00,1,-1,-1,-1
36,83,78.00,77.00,130.00,392.00,1,-1,-1,-1
36,300,290.00,90.00,123.00,371.00,1,-1,-1,-1
37,83,83.00,63.00,135.00,410.00,1,-1,-1,-1
37,300,290.00,82.00,127.00,385.00,1,-1,-1,-1
38,83,84.00,58.00,138.00,417.00,1,-1,-1,-1
38,300,289.00,79.00,129.00,390.00,1,-1,-1,-1
39,83,69.00,39.00,146.00,439.00,1,-1,-1,-1
39,300,302.00,64.00,136.00,409.00,1,-1,-1,-1
40,83,79.00,48.00,142.00,428.00,1,-1,-1,-1
40,300,307.00,58.00,138.00,417.00,1,-1,-1,-1
41,83,70.00,37.00,153.00,442.00,1,-1,-1,-1
41,300,309.00,55.00,139.00,420.00,1,-1,-1,-1
42,83,64.00,31.00,151.00,448.00,1,-1,-1,-1
42,300,309.00,55.00,140.00,420.00,1,-1,-1,-1
43,83,61.00,29.00,150.00,450.00,1,-1,-1,-1
43,300,309.00,55.00,140.00,420.00,1,-1,-1,-1
44,83,60.00,25.00,153.00,454.00,1,-1,-1,-1
44,300,304.00,57.00,146.00,422.00,1,-1,-1,-1
45,83,60.00,28.00,150.00,451.00,1,-1,-1,-1
45,300,307.00,55.00,148.00,424.00,1,-1,-1,-1
46,83,59.00,25.00,152.00,454.00,1,-1,-1,-1
46,300,294.00,37.00,157.00,442.00,1,-1,-1,-1
47,300,291.00,33.00,159.00,446.00,1,-1,-1,-1
48,300,292.00,29.00,162.00,450.00,1,-1,-1,-1
51,300,317.00,30.00,161.00,449.00,1,-1,-1,-1
52,83,126.00,25.00,131.00,395.00,1,-1,-1,-1
52,300,320.00,31.00,160.00,448.00,1,-1,-1,-1
53,83,130.00,26.00,130.00,390.00,1,-1,-1,-1
53,300,323.00,29.00,162.00,450.00,1,-1,-1,-1
54,83,132.00,26.00,129.00,388.00,1,-1,-1,-1
55,83,132.00,26.00,129.00,388.00,1,-1,-1,-1
56,83,132.00,26.00,129.00,388.00,1,-1,-1,-1
57,83,132.00,26.00,129.00,388.00,1,-1,-1,-1
58,83,132.00,26.00,129.00,388.00,1,-1,-1,-1
59,83,132.00,26.00,129.00,388.00,1,-1,-1,-1
60,83,132.00,26.00,128.00,388.00,1,-1,-1,-1
61,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
62,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
63,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
64,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
65,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
66,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
67,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
68,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
69,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
70,83,131.00,26.00,129.00,389.00,1,-1,-1,-1
71,83,124.00,9.00,141.00,427.00,1,-1,-1,-1
72,83,121.00,3.00,147.00,441.00,1,-1,-1,-1
73,83,120.00,0.00,148.00,447.00,1,-1,-1,-1
