1,1,757.00,692.00,96.00,209.00,1,-1,-1,-1
1,2,667.00,682.00,100.00,222.00,1,-1,-1,-1
1,3,343.00,818.00,127.00,258.00,1,-1,-1,-1
1,4,806.00,524.00,71.00,172.00,1,-1,-1,-1
1,5,196.00,814.00,141.00,265.00,1,-1,-1,-1
1,6,1164.00,605.00,69.00,197.00,1,-1,-1,-1
1,7,953.00,605.00,79.00,199.00,1,-1,-1,-1
1,8,1433.00,511.00,60.00,98.00,1,-1,-1,-1
1,9,1650.00,833.00,100.00,243.00,1,-1,-1,-1
1,10,1025.00,608.00,85.00,196.00,1,-1,-1,-1
1,11,1469.00,641.00,81.00,204.00,1,-1,-1,-1
1,12,1585.00,675.00,110.00,236.00,1,-1,-1,-1
2,1,757.39,692.00,95.61,208.13,1,-1,-1,-1
2,2,665.77,683.74,100.36,222.87,1,-1,-1,-1
2,3,346.03,815.40,128.31,260.60,1,-1,-1,-1
2,4,807.22,524.00,70.65,171.13,1,-1,-1,-1
2,5,198.13,813.13,141.47,265.87,1,-1,-1,-1
2,6,1166.62,605.87,68.98,197.00,1,-1,-1,-1
2,7,951.64,606.74,78.62,198.13,1,-1,-1,-1
2,8,1432.48,511.00,60.52,98.87,1,-1,-1,-1
2,9,1654.45,832.13,100.76,244.74,1,-1,-1,-1
2,10,1025.89,608.87,84.98,196.00,1,-1,-1,-1
2,12,1583.54,675.87,108.85,233.40,1,-1,-1,-1
3,1,757.39,693.56,95.61,207.98,1,-1,-1,-1
3,2,666.68,684.81,100.08,222.24,1,-1,-1,-1
3,3,347.72,814.95,128.91,261.83,1,-1,-1,-1
3,4,808.20,524.78,70.60,170.98,1,-1,-1,-1
3,5,200.88,812.98,141.51,266.02,1,-1,-1,-1
3,6,1168.98,608.36,68.63,196.22,1,-1,-1,-1
3,7,952.09,606.25,79.44,200.33,1,-1,-1,-1
3,9,1656.98,829.65,102.23,248.14,1,-1,-1,-1
3,10,1025.92,608.24,85.87,198.34,1,-1,-1,-1
3,11,1461.90,639.15,81.62,205.85,1,-1,-1,-1
4,1,755.58,694.05,96.65,210.25,1,-1,-1,-1
4,2,665.61,685.88,100.60,223.55,1,-1,-1,-1
4,3,348.77,814.10,130.04,264.45,1,-1,-1,-1
4,4,807.58,528.85,69.96,169.42,1,-1,-1,-1
4,5,201.77,811.43,142.20,267.57,1,-1,-1,-1
4,6,1172.14,611.41,69.87,199.80,1,-1,-1,-1
4,7,953.24,608.35,80.23,202.55,1,-1,-1,-1
4,9,1659.94,829.64,102.72,249.19,1,-1,-1,-1
4,10,1027.24,611.06,86.35,199.83,1,-1,-1,-1
4,11,1455.42,638.16,81.98,206.84,1,-1,-1,-1
4,8,1432.79,512.81,61.11,99.90,1,-1,-1,-1
5,1,752.90,694.90,97.62,212.45,1,-1,-1,-1
5,2,663.96,686.19,101.33,225.45,1,-1,-1,-1
5,3,349.58,813.12,130.57,265.98,1,-1,-1,-1
5,4,808.28,531.61,69.58,168.20,1,-1,-1,-1
5,5,203.52,810.94,142.35,268.06,1,-1,-1,-1
5,6,1174.82,614.52,68.54,195.84,1,-1,-1,-1
5,7,956.61,611.22,78.94,199.56,1,-1,-1,-1
5,10,1030.40,612.72,86.68,200.99,1,-1,-1,-1
5,11,1452.85,639.35,81.22,204.91,1,-1,-1,-1
5,8,1433.33,513.88,60.71,99.30,1,-1,-1,-1
5,12,1569.83,678.79,108.87,232.99,1,-1,-1,-1
6,1,752.46,695.88,98.21,213.87,1,-1,-1,-1
6,2,662.14,686.96,101.42,226.07,1,-1,-1,-1
6,3,352.70,812.82,129.96,265.00,1,-1,-1,-1
6,4,807.52,534.60,69.00,166.38,1,-1,-1,-1
6,5,205.61,810.81,142.25,268.19,1,-1,-1,-1
6,6,1177.36,616.19,69.19,197.30,1,-1,-1,-1
6,7,956.17,610.00,80.76,204.94,1,-1,-1,-1
6,10,1034.41,613.95,85.93,199.20,1,-1,-1,-1
6,11,1449.80,638.34,81.17,204.95,1,-1,-1,-1
6,8,1434.34,515.63,59.75,97.66,1,-1,-1,-1
6,12,1560.12,679.06,109.04,233.75,1,-1,-1,-1
7,1,751.49,696.88,98.57,215.01,1,-1,-1,-1
7,2,662.14,687.20,101.53,226.95,1,-1,-1,-1
7,3,354.53,810.66,130.32,266.68,1,-1,-1,-1
7,4,808.42,536.94,68.35,164.39,1,-1,-1,-1
7,5,209.20,810.79,142.07,268.21,1,-1,-1,-1
7,6,1181.76,617.38,69.30,197.11,1,-1,-1,-1
7,10,1035.64,614.32,85.77,199.21,1,-1,-1,-1
7,11,1445.95,637.30,81.99,207.08,1,-1,-1,-1
7,8,1434.95,516.19,59.83,97.80,1,-1,-1,-1
7,12,1552.67,677.74,109.32,235.39,1,-1,-1,-1
8,1,753.29,699.95,97.94,214.00,1,-1,-1,-1
8,2,662.78,687.94,101.65,227.91,1,-1,-1,-1
8,3,358.45,810.60,129.85,267.24,1,-1,-1,-1
8,4,807.45,537.65,68.72,165.14,1,-1,-1,-1
8,5,214.77,810.12,142.46,268.88,1,-1,-1,-1
8,6,1188.16,617.70,69.23,196.35,1,-1,-1,-1
8,11,1441.60,637.63,81.95,207.15,1,-1,-1,-1
8,8,1435.27,516.34,60.45,99.24,1,-1,-1,-1
8,12,1547.35,673.13,110.25,238.71,1,-1,-1,-1
