2,462,856.00,878.00,95.00,199.00,1,-1,-1,-1
6,462,850.00,851.00,99.00,200.00,1,-1,-1,-1
7,462,850.00,845.00,97.00,196.00,1,-1,-1,-1
14,463,1255.00,749.00,104.00,201.00,1,-1,-1,-1
14,462,841.00,811.00,97.00,187.00,1,-1,-1,-1
16,463,1251.00,735.00,106.00,201.00,1,-1,-1,-1
19,462,835.00,779.00,97.00,196.00,1,-1,-1,-1
20,462,834.00,775.00,96.00,195.00,1,-1,-1,-1
21,462,833.00,772.00,95.00,195.00,1,-1,-1,-1
25,463,1252.00,690.00,101.00,198.00,1,-1,-1,-1
25,462,827.00,752.00,95.00,199.00,1,-1,-1,-1
26,463,1251.00,686.00,102.00,196.00,1,-1,-1,-1
26,462,827.00,747.00,94.00,200.00,1,-1,-1,-1
27,462,827.00,743.00,94.00,198.00,1,-1,-1,-1
29,462,826.00,731.00,95.00,202.00,1,-1,-1,-1
30,463,1244.00,670.00,101.00,195.00,1,-1,-1,-1
31,463,1241.00,664.00,101.00,202.00,1,-1,-1,-1
31,462,825.00,724.00,93.00,196.00,1,-1,-1,-1
32,465,1529.00,814.00,90.00,182.00,1,-1,-1,-1
32,463,1238.00,661.00,103.00,205.00,1,-1,-1,-1
33,463,1236.00,657.00,102.00,206.00,1,-1,-1,-1
36,463,1229.00,642.00,103.00,201.00,1,-1,-1,-1
37,463,1228.00,639.00,106.00,202.00,1,-1,-1,-1
38,463,1231.00,631.00,100.00,209.00,1,-1,-1,-1
39,463,1230.00,629.00,101.00,203.00,1,-1,-1,-1
40,463,1226.00,628.00,104.00,198.00,1,-1,-1,-1
41,463,1224.00,624.00,105.00,199.00,1,-1,-1,-1
42,463,1223.00,621.00,106.00,198.00,1,-1,-1,-1
49,466,1564.00,912.00,85.00,167.00,1,-1,-1,-1
49,463,1226.00,599.00,103.00,203.00,1,-1,-1,-1
51,466,1560.00,900.00,85.00,179.00,1,-1,-1,-1
53,466,1556.00,895.00,89.00,184.00,1,-1,-1,-1
53,463,1229.00,584.00,100.00,192.00,1,-1,-1,-1
54,466,1551.00,894.00,90.00,185.00,1,-1,-1,-1
54,463,1231.00,583.00,98.00,190.00,1,-1,-1,-1
55,466,1548.00,890.00,91.00,189.00,1,-1,-1,-1
55,463,1231.00,580.00,95.00,194.00,1,-1,-1,-1
56,466,1545.00,886.00,91.00,193.00,1,-1,-1,-1
57,466,1544.00,882.00,90.00,197.00,1,-1,-1,-1
58,466,1542.00,876.00,90.00,201.00,1,-1,-1,-1
59,466,1541.00,869.00,89.00,206.00,1,-1,-1,-1
60,466,1539.00,867.00,87.00,204.00,1,-1,-1,-1
61,466,1538.00,866.00,85.00,199.00,1,-1,-1,-1
64,463,1228.00,552.00,99.00,195.00,1,-1,-1,-1
65,466,1531.00,849.00,86.00,202.00,1,-1,-1,-1
65,463,1227.00,548.00,99.00,197.00,1,-1,-1,-1
66,466,1528.00,848.00,86.00,208.00,1,-1,-1,-1
68,466,1522.00,842.00,86.00,212.00,1,-1,-1,-1
69,463,1225.00,542.00,100.00,182.00,1,-1,-1,-1
70,467,38.00,933.00,86.00,146.00,1,-1,-1,-1
70,463,1225.00,540.00,100.00,186.00,1,-1,-1,-1
71,468,1143.00,964.00,97.00,115.00,1,-1,-1,-1
71,467,34.00,933.00,82.00,146.00,1,-1,-1,-1
72,468,1142.00,962.00,98.00,117.00,1,-1,-1,-1
73,468,1140.00,959.00,99.00,120.00,1,-1,-1,-1
74,468,1139.00,957.00,100.00,122.00,1,-1,-1,-1
75,468,1138.00,953.00,99.00,126.00,1,-1,-1,-1
76,468,1138.00,950.00,98.00,129.00,1,-1,-1,-1
77,468,1136.00,948.00,100.00,131.00,1,-1,-1,-1
78,468,1135.00,946.00,101.00,133.00,1,-1,-1,-1
79,468,1135.00,944.00,100.00,135.00,1,-1,-1,-1
80,468,1134.00,940.00,102.00,139.00,1,-1,-1,-1
81,468,1133.00,938.00,103.00,141.00,1,-1,-1,-1
81,463,1228.00,519.00,102.00,182.00,1,-1,-1,-1
82,463,1227.00,517.00,101.00,179.00,1,-1,-1,-1
83,468,1133.00,932.00,104.00,147.00,1,-1,-1,-1
83,463,1226.00,517.00,102.00,177.00,1,-1,-1,-1
84,468,1134.00,930.00,102.00,149.00,1,-1,-1,-1
84,463,1226.00,515.00,102.00,178.00,1,-1,-1,-1
85,468,1133.00,928.00,105.00,151.00,1,-1,-1,-1
86,468,1134.00,925.00,104.00,154.00,1,-1,-1,-1
87,468,1134.00,923.00,106.00,156.00,1,-1,-1,-1
88,468,1137.00,922.00,102.00,157.00,1,-1,-1,-1
89,468,1138.00,919.00,102.00,160.00,1,-1,-1,-1
90,468,1139.00,911.00,102.00,168.00,1,-1,-1,-1
91,468,1139.00,906.00,103.00,173.00,1,-1,-1,-1
93,468,1140.00,901.00,101.00,178.00,1,-1,-1,-1
94,468,1139.00,896.00,102.00,183.00,1,-1,-1,-1
95,468,1137.00,898.00,103.00,181.00,1,-1,-1,-1
96,468,1135.00,895.00,105.00,184.00,1,-1,-1,-1
97,468,1134.00,894.00,104.00,185.00,1,-1,-1,-1
98,468,1133.00,893.00,105.00,186.00,1,-1,-1,-1
99,468,1133.00,890.00,105.00,189.00,1,-1,-1,-1
100,468,1132.00,886.00,103.00,193.00,1,-1,-1,-1
101,468,1129.00,883.00,104.00,196.00,1,-1,-1,-1
102,468,1129.00,877.00,103.00,202.00,1,-1,-1,-1
103,468,1130.00,873.00,103.00,206.00,1,-1,-1,-1
104,468,1128.00,869.00,103.00,209.00,1,-1,-1,-1
105,468,1126.00,869.00,104.00,208.00,1,-1,-1,-1
106,471,267.00,574.00,78.00,186.00,1,-1,-1,-1
106,468,1125.00,867.00,105.00,209.00,1,-1,-1,-1
107,468,1124.00,865.00,103.00,208.00,1,-1,-1,-1
108,468,1124.00,862.00,103.00,209.00,1,-1,-1,-1
109,468,1122.00,860.00,104.00,207.00,1,-1,-1,-1
110,468,1120.00,858.00,105.00,208.00,1,-1,-1,-1
111,468,1120.00,854.00,104.00,211.00,1,-1,-1,-1
112,472,942.00,932.00,91.00,147.00,1,-1,-1,-1
112,468,1120.00,850.00,104.00,214.00,1,-1,-1,-1
113,468,1121.00,847.00,103.00,215.00,1,-1,-1,-1
114,468,1120.00,848.00,102.00,213.00,1,-1,-1,-1
115,468,1121.00,844.00,101.00,217.00,1,-1,-1,-1
115,467,77.00,955.00,86.00,124.00,1,-1,-1,-1
116,468,1122.00,845.00,100.00,216.00,1,-1,-1,-1
116,467,75.00,948.00,86.00,131.00,1,-1,-1,-1
117,468,1122.00,841.00,101.00,216.00,1,-1,-1,-1
117,467,74.00,940.00,89.00,139.00,1,-1,-1,-1
118,468,1120.00,840.00,103.00,217.00,1,-1,-1,-1
118,467,74.00,936.00,90.00,143.00,1,-1,-1,-1
119,468,1120.00,838.00,103.00,217.00,1,-1,-1,-1
119,467,73.00,932.00,91.00,147.00,1,-1,-1,-1
120,468,1120.00,838.00,104.00,214.00,1,-1,-1,-1
120,467,73.00,928.00,92.00,151.00,1,-1,-1,-1
121,468,1122.00,836.00,102.00,212.00,1,-1,-1,-1
121,467,75.00,925.00,90.00,154.00,1,-1,-1,-1
122,468,1123.00,832.00,102.00,212.00,1,-1,-1,-1
122,467,75.00,921.00,89.00,158.00,1,-1,-1,-1
123,469,1373.00,935.00,98.00,144.00,1,-1,-1,-1
123,468,1124.00,828.00,100.00,210.00,1,-1,-1,-1
123,467,75.00,917.00,90.00,162.00,1,-1,-1,-1
124,468,1125.00,826.00,101.00,210.00,1,-1,-1,-1
124,467,75.00,913.00,91.00,166.00,1,-1,-1,-1
125,469,1370.00,927.00,100.00,152.00,1,-1,-1,-1
125,468,1123.00,823.00,102.00,211.00,1,-1,-1,-1
125,467,75.00,908.00,92.00,171.00,1,-1,-1,-1
126,473,1.00,502.00,3.00,203.00,1,-1,-1,-1
126,468,1126.00,819.00,101.00,212.00,1,-1,-1,-1
126,467,79.00,906.00,89.00,173.00,1,-1,-1,-1
127,473,1.00,500.00,4.00,199.00,1,-1,-1,-1
127,469,1365.00,917.00,101.00,162.00,1,-1,-1,-1
127,468,1126.00,819.00,101.00,209.00,1,-1,-1,-1
127,467,79.00,901.00,90.00,178.00,1,-1,-1,-1
128,473,1.00,498.00,5.00,199.00,1,-1,-1,-1
128,469,1363.00,912.00,103.00,167.00,1,-1,-1,-1
128,468,1127.00,816.00,102.00,206.00,1,-1,-1,-1
128,467,80.00,895.00,91.00,184.00,1,-1,-1,-1
129,473,1.00,496.00,7.00,201.00,1,-1,-1,-1
129,469,1362.00,909.00,102.00,170.00,1,-1,-1,-1
129,468,1125.00,814.00,103.00,207.00,1,-1,-1,-1
129,467,80.00,885.00,93.00,194.00,1,-1,-1,-1
130,473,1.00,494.00,8.00,203.00,1,-1,-1,-1
130,469,1361.00,907.00,103.00,172.00,1,-1,-1,-1
130,468,1125.00,813.00,104.00,206.00,1,-1,-1,-1
130,467,80.00,881.00,94.00,198.00,1,-1,-1,-1
131,473,1.00,493.00,12.00,200.00,1,-1,-1,-1
131,469,1363.00,903.00,100.00,176.00,1,-1,-1,-1
131,468,1126.00,810.00,105.00,210.00,1,-1,-1,-1
131,467,81.00,875.00,93.00,202.00,1,-1,-1,-1
132,473,1.00,487.00,13.00,206.00,1,-1,-1,-1
132,469,1363.00,900.00,101.00,179.00,1,-1,-1,-1
132,468,1128.00,809.00,102.00,211.00,1,-1,-1,-1
132,467,83.00,872.00,93.00,203.00,1,-1,-1,-1
133,473,1.00,485.00,13.00,202.00,1,-1,-1,-1
133,469,1360.00,896.00,103.00,183.00,1,-1,-1,-1
133,468,1127.00,809.00,102.00,207.00,1,-1,-1,-1
133,467,82.00,869.00,94.00,205.00,1,-1,-1,-1
134,473,1.00,480.00,15.00,200.00,1,-1,-1,-1
134,469,1357.00,891.00,106.00,188.00,1,-1,-1,-1
134,468,1128.00,807.00,101.00,209.00,1,-1,-1,-1
134,467,84.00,866.00,93.00,207.00,1,-1,-1,-1
135,469,1352.00,886.00,108.00,193.00,1,-1,-1,-1
135,468,1126.00,806.00,101.00,209.00,1,-1,-1,-1
135,467,85.00,864.00,92.00,207.00,1,-1,-1,-1
