1,4,793.00,329.00,39.00,119.00,1,-1,-1,-1
1,3,929.93,127.67,210.12,632.36,1,-1,-1,-1
1,2,402.13,275.46,104.56,315.68,1,-1,-1,-1
1,1,544.06,249.90,112.14,338.41,1,-1,-1,-1
2,4,791.32,322.69,44.89,136.70,1,-1,-1,-1
2,3,906.31,91.82,225.14,677.43,1,-1,-1,-1
2,2,402.13,275.46,104.56,315.68,1,-1,-1,-1
2,1,534.61,243.56,120.19,362.57,1,-1,-1,-1
3,4,792.77,328.17,39.78,121.29,1,-1,-1,-1
3,3,887.51,123.19,212.02,638.05,1,-1,-1,-1
3,2,382.38,275.46,104.56,315.68,1,-1,-1,-1
3,1,528.56,272.88,106.16,320.43,1,-1,-1,-1
4,4,790.42,327.54,41.07,125.19,1,-1,-1,-1
4,3,900.20,137.45,222.08,668.24,1,-1,-1,-1
4,2,378.78,275.46,104.56,315.68,1,-1,-1,-1
4,1,521.53,256.94,109.69,331.03,1,-1,-1,-1
5,4,786.03,328.99,39.26,119.75,1,-1,-1,-1
5,3,879.09,110.15,237.60,714.85,1,-1,-1,-1
5,2,378.42,275.46,104.56,315.68,1,-1,-1,-1
5,1,525.73,255.63,104.98,316.91,1,-1,-1,-1
6,4,782.56,324.53,43.22,131.69,1,-1,-1,-1
6,3,872.93,101.50,242.06,728.21,1,-1,-1,-1
6,2,366.60,251.55,116.34,351.07,1,-1,-1,-1
6,1,521.80,251.73,109.34,330.01,1,-1,-1,-1
7,4,781.54,323.12,44.51,135.53,1,-1,-1,-1
7,3,880.71,118.71,221.56,666.71,1,-1,-1,-1
7,2,363.10,244.04,119.99,361.99,1,-1,-1,-1
7,1,520.65,250.45,110.90,334.68,1,-1,-1,-1
8,4,780.68,325.52,42.82,130.48,1,-1,-1,-1
8,3,884.01,125.46,213.74,643.22,1,-1,-1,-1
8,2,360.96,245.99,115.58,348.74,1,-1,-1,-1
8,1,510.79,267.76,106.26,320.77,1,-1,-1,-1
9,4,780.48,326.42,42.19,128.57,1,-1,-1,-1
9,3,885.44,127.89,210.87,634.60,1,-1,-1,-1
9,2,358.26,264.29,108.81,328.43,1,-1,-1,-1
9,1,501.30,256.46,109.81,331.43,1,-1,-1,-1
10,4,774.84,323.91,44.04,134.14,1,-1,-1,-1
10,3,886.11,128.67,209.86,631.57,1,-1,-1,-1
10,2,344.39,269.41,111.25,335.74,1,-1,-1,-1
10,1,498.04,252.28,111.13,335.38,1,-1,-1,-1
11,4,770.34,325.25,46.94,142.84,1,-1,-1,-1
11,3,886.47,128.86,209.54,630.62,1,-1,-1,-1
11,2,339.59,268.14,117.58,354.75,1,-1,-1,-1
11,1,497.04,250.73,111.64,336.90,1,-1,-1,-1
12,4,771.24,329.64,45.80,139.41,1,-1,-1,-1
12,3,858.48,128.85,209.47,630.40,1,-1,-1,-1
12,2,337.98,270.82,114.50,345.51,1,-1,-1,-1
12,1,496.85,250.15,111.84,337.51,1,-1,-1,-1
13,4,769.21,327.45,47.53,144.59,1,-1,-1,-1
13,3,858.34,134.79,219.57,660.72,1,-1,-1,-1
13,2,337.62,271.85,113.29,341.87,1,-1,-1,-1
13,1,488.44,245.69,117.33,353.99,1,-1,-1,-1
14,5,669.79,335.39,41.87,127.61,1,-1,-1,-1
14,4,768.54,326.62,48.15,146.46,1,-1,-1,-1
14,3,858.53,137.12,223.27,671.82,1,-1,-1,-1
14,2,337.70,272.24,112.81,340.42,1,-1,-1,-1
14,1,485.46,244.12,119.33,359.98,1,-1,-1,-1
