3,1,754.00,694.00,99.00,208.00,1,-1,-1,-1
3,2,667.00,685.00,99.00,222.00,1,-1,-1,-1
3,3,348.00,815.00,128.00,262.00,1,-1,-1,-1
3,4,808.00,525.00,70.00,171.00,1,-1,-1,-1
3,5,202.00,813.00,141.00,266.00,1,-1,-1,-1
3,6,1172.00,609.00,65.00,196.00,1,-1,-1,-1
3,7,953.00,606.00,79.00,201.00,1,-1,-1,-1
3,8,1433.00,512.00,59.00,99.00,1,-1,-1,-1
3,9,1655.00,829.00,104.00,249.00,1,-1,-1,-1
3,10,1030.00,608.00,81.00,199.00,1,-1,-1,-1
3,11,1465.00,639.00,77.00,206.00,1,-1,-1,-1
3,12,1577.00,676.00,111.00,233.00,1,-1,-1,-1
3,13,1048.00,437.00,48.00,123.00,1,-1,-1,-1
3,14,1086.00,551.00,79.00,177.00,1,-1,-1,-1
3,15,1503.00,513.00,52.00,102.00,1,-1,-1,-1
3,16,864.00,536.00,61.00,159.00,1,-1,-1,-1
3,17,1657.00,671.00,82.00,210.00,1,-1,-1,-1
3,18,1231.00,442.00,67.00,109.00,1,-1,-1,-1
3,19,875.00,465.00,54.00,128.00,1,-1,-1,-1
3,20,1432.00,599.00,80.00,178.00,1,-1,-1,-1
3,21,783.00,489.00,56.00,130.00,1,-1,-1,-1
3,22,1232.00,593.00,59.00,189.00,1,-1,-1,-1
3,23,1006.00,514.00,67.00,142.00,1,-1,-1,-1
3,24,738.00,473.00,45.00,108.00,1,-1,-1,-1
3,25,818.00,459.00,53.00,129.00,1,-1,-1,-1
3,26,768.00,455.00,47.00,108.00,1,-1,-1,-1
3,27,1067.00,512.00,56.00,140.00,1,-1,-1,-1
3,29,1371.00,1022.00,97.00,57.00,1,-1,-1,-1
3,30,931.00,546.00,72.00,166.00,1,-1,-1,-1
4,1,755.00,694.00,96.00,211.00,1,-1,-1,-1
4,2,666.00,686.00,100.00,224.00,1,-1,-1,-1
4,3,352.00,814.00,127.00,265.00,1,-1,-1,-1
4,4,807.00,530.00,69.00,169.00,1,-1,-1,-1
4,5,204.00,811.00,140.00,268.00,1,-1,-1,-1
4,6,1173.00,612.00,69.00,201.00,1,-1,-1,-1
4,7,955.00,609.00,79.00,203.00,1,-1,-1,-1
4,8,1433.00,513.00,61.00,100.00,1,-1,-1,-1
4,9,1658.00,830.00,105.00,249.00,1,-1,-1,-1
4,10,1032.00,612.00,81.00,200.00,1,-1,-1,-1
4,11,1455.00,638.00,80.00,207.00,1,-1,-1,-1
4,12,1573.00,678.00,113.00,234.00,1,-1,-1,-1
4,13,1048.00,438.00,48.00,124.00,1,-1,-1,-1
4,14,1088.00,549.00,79.00,177.00,1,-1,-1,-1
4,15,1503.00,515.00,52.00,101.00,1,-1,-1,-1
4,16,865.00,535.00,62.00,160.00,1,-1,-1,-1
4,17,1652.00,673.00,86.00,210.00,1,-1,-1,-1
4,18,1237.00,442.00,67.00,108.00,1,-1,-1,-1
4,19,879.00,465.00,52.00,130.00,1,-1,-1,-1
4,20,1434.00,600.00,80.00,178.00,1,-1,-1,-1
4,21,785.00,494.00,56.00,127.00,1,-1,-1,-1
4,22,1231.00,595.00,60.00,188.00,1,-1,-1,-1
4,23,1010.00,516.00,63.00,144.00,1,-1,-1,-1
4,24,743.00,470.00,46.00,111.00,1,-1,-1,-1
4,25,818.00,463.00,54.00,132.00,1,-1,-1,-1
4,26,769.00,456.00,46.00,107.00,1,-1,-1,-1
4,27,1068.00,514.00,56.00,140.00,1,-1,-1,-1
4,29,1374.00,1030.00,105.00,49.00,1,-1,-1,-1
4,30,927.00,543.00,72.00,168.00,1,-1,-1,-1
5,1,752.00,695.00,98.00,213.00,1,-1,-1,-1
5,2,665.00,686.00,100.00,226.00,1,-1,-1,-1
